market,ticker,yfSymbol,assetType,dividendYield,dividendPolicy,dividendSource,yieldStatus,reviewReason,latestClose,ttmDividend,dividendCount12m
US,BAM,BAM,stock,3.68,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,49.41,1.816,4
US,BAMU,BAMU,ETF,3.11,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,25.34,0.789,5
US,BAP,BAP,stock,0.42,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,346.359985,1.458,1
US,BAR,BAR,ETF,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,43.84,0.0,0
US,BAX,BAX,stock,1.83,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,19.695,0.36,4
US,BBAG,BBAG,ETF,4.31,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,45.895,1.98,12
US,BBAX,BBAX,ETF,3.6,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,61.48,2.212,4
US,BBB,BBB,ETF,0.21,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,30.43,0.063,4
US,BBCA,BBCA,ETF,1.75,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,100.339996,1.753,4
US,BBD,BBD,stock,3.84,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,3.54,0.136,9
US,BBDO,BBDO,stock,3.91,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,3.12,0.122,9
US,BBEM,BBEM,ETF,4.7,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,78.686203,3.702,5
US,BBEU,BBEU,ETF,2.77,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,78.360001,2.169,4
US,BBHY,BBHY,ETF,6.88,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,46.145,3.177,12
US,BBIN,BBIN,ETF,3.6,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,78.969902,2.844,4
US,BBJP,BBJP,ETF,4.72,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,75.0,3.537,1
US,BBRE,BBRE,ETF,2.72,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,106.449997,2.896,4
US,BBSC,BBSC,ETF,1.02,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,87.190002,0.887,4
US,BBUS,BBUS,ETF,0.99,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,135.270004,1.335,4
US,BBVA,BBVA,stock,4.61,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,23.34,1.077,2
US,BBWI,BBWI,stock,3.96,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,20.190001,0.8,4
US,BBY,BBY,stock,5.91,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,64.476097,3.81,4
US,BCCC,BCCC,ETF,53.24,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,high dividend yield; verify special distribution or stale price,14.1,7.507,49
US,BCDF,BCDF,ETF,2.35,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,32.419998,0.763,1
US,BCE,BCE,stock,5.02,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,25.184999,1.264,4
US,BCH,BCH,stock,5.61,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,38.915001,2.183,1
US,BCI,BCI,ETF,13.23,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,24.34,3.22,1
US,BCKT,BCKT,ETF,15.65,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,high dividend yield; verify special distribution or stale price,42.585602,6.664,8
US,BCOR,BCOR,ETF,3.0,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,26.2974,0.788,2
US,BCS,BCS,stock,1.91,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,24.49,0.467,2
US,BDN,BDN,stock,12.72,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,3.065,0.39,4
US,BDX,BDX,stock,2.34,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,149.990005,3.510692,4
US,BEDY,BEDY,ETF,2.66,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,28.68,0.762,5
US,BEG,BEG,ETF,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,91.059998,0.0,0
US,BEKE,BEKE,stock,1.65,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,16.75,0.276,1
US,BEN,BEN,stock,4.09,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,31.785,1.3,4
US,BEP,BEP,stock,2.09,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,36.52,0.765,2
US,BETE,BETE,ETF,77.89,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,high dividend yield; verify special distribution or stale price,34.926601,27.204,12
US,BETH,BETH,ETF,56.37,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,high dividend yield; verify special distribution or stale price,41.59,23.443,12
US,BEX,BEX,ETF,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,63.52,0.0,0
US,BEZ,BEZ,ETF,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,1.81,0.0,0
US,BFAM,BFAM,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,63.75,0.0,0
US,BFAP,BFAP,ETF,22.8,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,high dividend yield; verify special distribution or stale price,15.1,3.443,1
US,BFJL,BFJL,ETF,1.46,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,16.715,0.244,1
US,BFS,BFS,stock,6.78,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,34.810001,2.36,4
US,BG,BG,stock,2.35,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,120.209999,2.82,4
US,BGIG,BGIG,ETF,1.74,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,35.34,0.616,12
US,BGIN,BGIN,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,3.34,0.0,0
US,BHDG,BHDG,ETF,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,23.209999,0.0,0
US,BHM,BHM,stock,4.9,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,10.2,0.5,4
US,BHP,BHP,stock,1.7,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,85.644997,1.46,1
US,BHR,BHR,stock,5.89,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,2.545,0.15,3
US,BHYB,BHYB,ETF,6.37,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,54.275002,3.46,12
US,BIB,BIB,ETF,0.6,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,82.519997,0.494,4
US,BIDG,BIDG,ETF,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,15.1501,0.0,0
US,BIDU,BIDU,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,130.009903,0.0,0
US,BIGY,BIGY,ETF,11.53,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,53.599998,6.18,12
US,BIIB,BIIB,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,199.445007,0.0,0
US,BIL,BIL,ETF,3.9,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,91.610001,3.574,12
US,BILI,BILI,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,17.49,0.0,0
US,BILL,BILL,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,35.59,0.0,0
US,BILS,BILS,ETF,3.85,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,99.394997,3.825,12
US,BILZ,BILZ,ETF,4.13,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,100.919899,4.17,12
US,BINC,BINC,ETF,5.82,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,52.374199,3.048,12
US,BIO,BIO,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,304.494995,0.0,0
US,BIP,BIP,stock,3.41,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,38.57,1.315,3
US,BIRK,BIRK,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,44.119999,0.0,0
US,BIS,BIS,ETF,5.17,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,8.39,0.434,4
US,BITB,BITB,ETF,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,40.700001,0.0,0
US,BITC,BITC,ETF,3.14,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,39.028999,1.226,1
US,BITI,BITI,ETF,9.83,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,23.375,2.297,12
US,BITK,BITK,ETF,38.54,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,high dividend yield; verify special distribution or stale price,11.91,4.59,34
US,BITO,BITO,ETF,68.49,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,high dividend yield; verify special distribution or stale price,10.225,7.003,12
US,BITQ,BITQ,ETF,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,27.459999,0.0,0
US,BITS,BITS,ETF,20.91,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,high dividend yield; verify special distribution or stale price,68.379997,14.297,2
US,BITU,BITU,ETF,67.24,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,high dividend yield; verify special distribution or stale price,13.64,9.171,12
US,BITW,BITW,ETF,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,47.759998,0.0,0
US,BITX,BITX,ETF,28.13,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,high dividend yield; verify special distribution or stale price,17.415001,4.898,13
US,BITY,BITY,ETF,35.35,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,high dividend yield; verify special distribution or stale price,31.879999,11.27,12
US,BIV,BIV,ETF,4.18,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,76.712097,3.205,12
US,BIXI,BIXI,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,9.99,0.0,0
US,BIXIU,BIXIU,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,10.24,0.0,0
US,BIXIW,BIXIW,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,0.281,0.0,0
US,BIZD,BIZD,ETF,13.63,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,12.65,1.724,4
US,BJ,BJ,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,84.574997,0.0,0
US,BKAG,BKAG,ETF,4.24,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,41.934799,1.78,12
US,BKCH,BKCH,ETF,1.46,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,87.25,1.277,2
US,BKGI,BKGI,ETF,2.63,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,46.079899,1.213,4
US,BKIE,BKIE,ETF,3.25,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,100.147301,3.251,4
US,BKLC,BKLC,ETF,1.02,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,143.705002,1.463,4
US,BKLN,BKLN,ETF,6.62,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,20.495001,1.357,12
US,BKNG,BKNG,stock,0.92,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,170.380005,1.572,4
US,BKR,BKR,stock,1.47,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,62.77,0.92,4
US,BKUI,BKUI,ETF,4.26,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,49.794998,2.122,12
US,BLD,BLD,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,419.015015,0.0,0
US,BLDG,BLDG,ETF,5.57,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,26.35,1.468,4
US,BLDR,BLDR,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,79.243599,0.0,0
US,BLK,BLK,stock,1.97,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,1082.714966,21.36,4
US,BLOK,BLOK,ETF,0.63,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,65.275002,0.408,1
US,BLOX,BLOX,ETF,37.01,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,high dividend yield; verify special distribution or stale price,17.1001,6.328,47
US,BLSG,BLSG,ETF,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,4.11,0.0,0
US,BLST,BLST,ETF,3.07,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,24.99,0.767,9
US,BLUI,BLUI,ETF,4.18,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,25.709999,1.075,10
US,BLV,BLV,ETF,4.78,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,68.487701,3.275,12
US,BMI,BMI,stock,1.27,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,126.379997,1.6,4
US,BMNG,BMNG,ETF,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,20.1,0.0,0
US,BMNU,BMNU,ETF,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,1.46,0.0,0
US,BMO,BMO,stock,1.49,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,161.699997,2.404,2
US,BMRN,BMRN,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,53.09,0.0,0
US,BMY,BMY,stock,4.26,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,58.705002,2.5,4
US,BN,BN,stock,0.54,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,46.389999,0.25,4
US,BND,BND,ETF,3.94,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,73.334999,2.892,12
US,BNDI,BNDI,ETF,5.8,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,47.049999,2.73,12
US,BNDS,BNDS,ETF,7.9,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,51.07,4.036,12
US,BNDW,BNDW,ETF,4.19,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,68.334999,2.86,12
US,BNDX,BNDX,ETF,4.46,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,48.244999,2.151,12
US,BNH,BNH,stock,7.47,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,15.47,1.156,4
US,BNJ,BNJ,stock,7.54,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,14.9,1.124,4
US,BNL,BNL,stock,5.64,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,20.620001,1.163,4
US,BNS,BNS,stock,1.0,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,80.980003,0.806,1
US,BNTX,BNTX,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,94.220001,0.0,0
US,BOC,BOC,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,12.81,0.0,0
US,BOEG,BOEG,ETF,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,14.96,0.0,0
US,BOEU,BOEU,ETF,1.9,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,37.564999,0.713,5
US,BOIL,BOIL,ETF,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,13.1401,0.0,0
US,BOKF,BOKF,stock,1.86,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,132.509995,2.46,4
US,BOND,BOND,ETF,5.16,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,91.980003,4.75,12
US,BOTZ,BOTZ,ETF,0.59,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,40.150002,0.237,2
US,BOXL,BOXL,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,0.8799,0.0,0
US,BOXX,BOXX,ETF,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,116.839302,0.0,0
US,BP,BP,stock,4.82,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,41.375,1.996,4
US,BPI,BPI,ETF,27.25,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,high dividend yield; verify special distribution or stale price,25.194599,6.866,21
US,BPOP,BPOP,stock,1.95,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,151.654999,2.95,4
US,BPRE,BPRE,stock,3.83,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,15.135,0.579,5
US,BR,BR,stock,2.57,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,148.070007,3.805,4
US,BRBR,BRBR,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,8.935,0.0,0
US,BRKC,BRKC,ETF,19.41,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,high dividend yield; verify special distribution or stale price,40.995499,7.956,36
US,BRKR,BRKR,stock,0.42,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,47.16,0.2,4
US,BRKU,BRKU,ETF,2.87,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,21.955099,0.631,4
US,BRO,BRO,stock,1.1,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,58.404999,0.645,4
US,BROS,BROS,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,56.560001,0.0,0
US,BRRR,BRRR,ETF,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,21.120001,0.0,0
US,BRT,BRT,stock,6.8,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,14.7,1.0,4
US,BRX,BRX,stock,3.83,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,31.1,1.192,4
US,BRZU,BRZU,ETF,2.18,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,97.385002,2.121,4
US,BSAC,BSAC,stock,4.7,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,32.365002,1.52,1
US,BSBR,BSBR,stock,3.69,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,5.47,0.202,2
US,BSCQ,BSCQ,ETF,4.13,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,19.524,0.807,12
US,BSCR,BSCR,ETF,4.3,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,19.625,0.844,12
US,BSCS,BSCS,ETF,4.47,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,20.375,0.91,12
US,BSCT,BSCT,ETF,4.58,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,18.584999,0.851,12
US,BSCU,BSCU,ETF,4.62,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,16.66,0.77,12
US,BSCV,BSCV,ETF,4.69,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,16.405001,0.769,12
US,BSCW,BSCW,ETF,4.83,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,20.51,0.991,12
US,BSCX,BSCX,ETF,4.89,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,21.07,1.031,12
US,BSCY,BSCY,ETF,4.88,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,20.67,1.008,12
US,BSCZ,BSCZ,ETF,4.09,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,20.455,0.836,11
US,BSJQ,BSJQ,ETF,5.83,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,22.999901,1.342,12
US,BSJR,BSJR,ETF,5.74,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,22.405001,1.285,12
US,BSJS,BSJS,ETF,6.27,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,21.809999,1.367,12
US,BSJT,BSJT,ETF,6.76,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,21.184999,1.432,12
US,BSJU,BSJU,ETF,6.63,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,25.795,1.711,12
US,BSJV,BSJV,ETF,6.58,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,26.264999,1.729,12
US,BSJW,BSJW,ETF,6.65,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,25.32,1.685,12
US,BSJX,BSJX,ETF,6.43,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,25.15,1.617,11
US,BSMQ,BSMQ,ETF,2.77,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,23.549999,0.652,12
